100000,,-999.999
,,-999.999
01:Graph01,,-999.999
mm,,-999.999
,,-999.999
,,-999.999
,,-999.999
,,2.347
,,2.379
,,2.376
,,2.374
,,2.381
,,2.377
,,2.382
,,2.386
,,2.380
,,2.378
,,2.378
,,2.378
,,2.379
,,2.377
,,2.379
,,2.379
,,2.379
,,2.379
,,2.382
,,2.379
,,2.378
,,2.373
,,2.374
,,2.375
,,2.378
,,2.376
,,2.386
,,2.379
,,2.379
,,2.377
,,2.378
,,2.379
,,2.380
,,2.378
,,2.377
,,2.379
,,2.380
,,2.379
,,2.379
,,2.377
,,2.379
,,2.380
,,2.379
,,2.378
,,2.378
,,2.379
,,2.380
,,2.379
,,2.379
,,2.381
,,2.378
,,2.378
,,2.378
,,2.377
,,2.375
,,2.375
,,2.377
,,2.378
,,2.377
,,2.378
,,2.377
,,2.378
,,2.378
,,2.378
,,2.378
,,2.379
,,2.379
,,2.378
,,2.377
,,2.378
,,2.376
,,2.378
,,2.378
,,2.378
,,2.379
,,2.378
,,2.377
,,2.377
,,2.376
,,2.377
,,2.378
,,2.376
,,2.377
,,2.377
,,2.378
,,2.378
,,2.379
,,2.379
,,2.379
,,2.377
,,2.378
,,2.377
,,2.378
,,2.377
,,2.377
,,2.378
,,2.376
,,2.377
,,2.377
,,2.377
,,2.378
,,2.375
,,2.376
,,2.377
,,2.375
,,2.377
,,2.377
,,2.377
,,2.378
,,2.380
,,2.377
,,2.376
,,2.377
,,2.380
,,2.379
,,2.378
,,2.378
,,2.377
,,2.377
,,2.379
,,2.378
,,2.378
,,2.378
,,2.377
,,2.378
,,2.377
,,2.376
,,2.377
,,2.378
,,2.378
,,2.380
,,2.377
,,2.376
,,2.377
,,2.377
,,2.380
,,2.378
,,2.376
,,2.376
,,2.376
,,2.377
,,2.378
,,2.378
,,2.376
,,2.376
,,2.377
,,2.377
,,2.376
,,2.376
,,2.377
,,2.377
,,2.377
,,2.376
,,2.375
,,2.374
,,2.377
,,2.375
,,2.375
,,2.375
,,2.376
,,2.377
,,2.376
,,2.376
,,2.377
,,2.378
,,2.375
,,2.376
,,2.375
,,2.376
,,2.376
,,2.378
,,2.376
,,2.377
,,2.379
,,2.379
,,2.377
,,2.376
,,2.377
,,2.377
,,2.379
,,2.379
,,2.379
,,2.379
,,2.381
,,2.381
,,2.378
,,2.376
,,2.377
,,2.377
,,2.375
,,2.377
,,2.378
,,2.378
,,2.377
,,2.377
,,2.377
,,2.379
,,2.377
,,2.378
,,2.378
,,2.378
,,2.379
,,2.379
,,2.377
,,2.378
,,2.377
,,2.377
,,2.377
,,2.378
,,2.378
,,2.378
,,2.378
,,2.382
,,2.375
,,2.378
,,2.378
,,2.378
,,2.378
