TIME,WEIGHT,POROSITY,Picture?
259.026919487,3.4233,23.0092161846,0
259.401918555,3.4232,23.0085440491,0
259.774918736,3.4233,23.0092161846,0
260.145920355,3.4255,23.0240031667,0
260.517916554,3.4283,23.042822962,0
260.893922846,3.428,23.0408065554,0
261.264898855,3.4282,23.0421508265,0
261.640916817,3.4283,23.042822962,0
262.014917414,3.4279,23.0401344198,0
262.388916066,3.4281,23.0414786909,0
262.761916571,3.4285,23.0441672331,0
263.135921383,3.4284,23.0434950975,0
263.508919943,3.4284,23.0434950975,0
263.880916467,3.4283,23.042822962,0
264.256917896,3.4282,23.0421508265,0
264.629961517,3.4279,23.0401344198,0
265.003916729,3.4274,23.0367737421,0
265.376926635,3.4268,23.0327409288,0
265.750919452,3.4263,23.0293802511,0
266.123920282,3.4259,23.0266917089,0
266.496920139,3.4255,23.0240031667,0
266.869918375,3.4252,23.02198676,0
267.241917492,3.4248,23.0192982179,0
267.619917808,3.4245,23.0172818112,0
267.98991739,3.4242,23.0152654046,0
268.365918494,3.4239,23.0132489979,0
268.73691752,3.4236,23.0112325913,0
269.110920386,3.4204,22.9897242538,0
269.484916769,3.4213,22.9957734737,0
269.857604442,3.4213,22.9957734737,0
270.228919865,3.4212,22.9951013382,0
270.604923888,3.4204,22.9897242538,0
270.978915732,3.4195,22.9836750339,0
271.350917442,3.4191,22.9809864917,0
271.72691952,3.4192,22.9816586272,0
272.099920673,3.4195,22.9836750339,0
272.47292053,3.4198,22.9856914405,0
272.846919183,3.4203,22.9890521182,0
273.219958589,3.4208,22.992412796,0
273.593918988,3.4211,22.9944292026,0
273.967951355,3.421,22.9937570671,0
274.339923241,3.4209,22.9930849315,0
274.714918095,3.4207,22.9917406604,0
275.087038779,3.4205,22.9903963893,0
275.46091943,3.4201,22.9877078471,0
275.834919378,3.4196,22.9843471694,0
276.208971844,3.4191,22.9809864917,0
276.580919741,3.4186,22.9776258139,0
276.953903389,3.4123,22.9352812745,0
277.327953585,3.4126,22.9372976811,0
277.699930658,3.4126,22.9372976811,0
278.074928754,3.4125,22.9366255456,0
278.44892157,3.4125,22.9366255456,0
278.821911054,3.4126,22.9372976811,0
279.196927627,3.4128,22.9386419522,0
279.569941424,3.4128,22.9386419522,0
279.942921506,3.4129,22.9393140877,0
280.315923957,3.4132,22.9413304944,0
280.689918719,3.4134,22.9426747655,0
281.060920986,3.4137,22.9446911721,0
281.437981831,3.4139,22.9460354432,0
281.809920651,3.4142,22.9480518499,0
282.184920043,3.4145,22.9500682565,0
282.556918511,3.4148,22.9520846631,0
282.930929807,3.415,22.9534289342,0
283.304915491,3.4151,22.9541010698,0
283.67792086,3.4151,22.9541010698,0
284.051923078,3.4151,22.9541010698,0
284.425923351,3.4152,22.9547732053,0
284.799922003,3.4152,22.9547732053,0
285.174923664,3.4154,22.9561174764,0
285.547919955,3.4156,22.9574617475,0
285.919920369,3.4157,22.9581338831,0
286.293926477,3.4159,22.9594781542,0
286.667924481,3.416,22.9601502897,0
287.041003761,3.4161,22.9608224253,0
287.412895899,3.4162,22.9614945608,0
287.78890446,3.4163,22.9621666963,0
288.161925065,3.4165,22.9635109674,0
288.533925478,3.4165,22.9635109674,0
288.909924314,3.4165,22.9635109674,0
289.280922367,3.4165,22.9635109674,0
289.654927178,3.4164,22.9628388319,0
290.026921757,3.4162,22.9614945608,0
290.402920916,3.416,22.9601502897,0
290.775932444,3.416,22.9601502897,0
291.150077949,3.416,22.9601502897,0
291.522920579,3.416,22.9601502897,0
291.896922149,3.416,22.9601502897,0
292.269924923,3.416,22.9601502897,0
292.642919918,3.416,22.9601502897,0
293.015923665,3.4162,22.9614945608,0
293.390921436,3.4163,22.9621666963,0
293.76392259,3.4166,22.964183103,0
294.138929438,3.4167,22.9648552385,0
294.510921099,3.4168,22.9655273741,0
294.883921604,3.4168,22.9655273741,0
295.25695161,3.4169,22.9661995096,0
295.630922383,3.4171,22.9675437807,0
296.004923953,3.4172,22.9682159163,0
296.379936312,3.4173,22.9688880518,0
296.751921489,3.4174,22.9695601874,0
297.125927921,3.4174,22.9695601874,0
297.498912866,3.4174,22.9695601874,0
297.872931942,3.4174,22.9695601874,0
298.24292115,3.4173,22.9688880518,0
298.618920958,3.417,22.9668716452,0
298.992923824,3.4166,22.964183103,0
299.364936232,3.4026,22.8700841264,0
299.737923771,3.4017,22.8640349065,0
300.110917468,3.4017,22.8640349065,0
300.672931099,3.402,22.8660513131,1
301.046897981,3.4026,22.8700841264,0
301.418961934,3.4031,22.8734448041,0
301.791922565,3.4038,22.878149753,0
302.167922049,3.4048,22.8848711084,0
302.538921074,3.4059,22.8922645994,0
302.913907175,3.407,22.8996580905,0
303.287952185,3.4081,22.9070515815,0
303.660937454,3.409,22.9131008014,0
304.033923371,3.4097,22.9178057502,0
304.406922904,3.4104,22.9225106991,0
304.780920908,3.4109,22.9258713768,0
305.155921921,3.4111,22.9272156479,0
305.528922426,3.4112,22.9278877834,0
305.901922283,3.4113,22.928559919,0
306.276922972,3.4116,22.9305763256,0
306.64992056,3.4118,22.9319205967,0
307.023933476,3.412,22.9332648678,0
307.394926342,3.4181,22.9742651362,0
307.767924578,3.4189,22.9796422206,0
308.141924202,3.4201,22.9877078471,0
308.514922763,3.4214,22.9964456093,0
308.887972543,3.4225,23.0038391003,0
309.262967073,3.4226,23.0045112358,0
309.635940023,3.4227,23.0051833714,0
310.00992279,3.4225,23.0038391003,0
310.383925657,3.4219,22.999806287,0
310.756923244,3.4214,22.9964456093,0
311.130923193,3.421,22.9937570671,0
311.500924396,3.4208,22.992412796,0
311.877923323,3.4207,22.9917406604,0
312.250924477,3.4207,22.9917406604,0
312.625103697,3.4208,22.992412796,0
312.998928913,3.4209,22.9930849315,0
313.37292562,3.4209,22.9930849315,0
313.745943307,3.421,22.9937570671,0
314.119924778,3.4211,22.9944292026,0
314.492925931,3.4211,22.9944292026,0
314.865939728,3.4211,22.9944292026,0
315.240929395,3.4211,22.9944292026,0
315.613924389,3.4211,22.9944292026,0
315.987924338,3.4211,22.9944292026,0
316.361924611,3.4212,22.9951013382,0
316.7339247,3.4213,22.9957734737,0
317.108935763,3.4215,22.9971177448,0
317.480923858,3.4218,22.9991341514,0
317.854926076,3.422,23.0004784225,0
318.229925792,3.4223,23.0024948292,0
318.600932274,3.4226,23.0045112358,0
318.975923237,3.4229,23.0065276425,0
319.348923094,3.4232,23.0085440491,0
319.723925728,3.4237,23.0119047268,0
320.094923781,3.4299,23.0535771308,0
320.465899465,3.4308,23.0596263507,0
320.838934009,3.4311,23.0616427573,0
321.214927982,3.4319,23.0670198417,0
321.587982625,3.4327,23.0723969261,0
321.961918711,3.4336,23.078446146,0
322.333931443,3.435,23.0878560437,0
322.709928334,3.4368,23.0999544835,0
323.081923885,3.4381,23.1086922456,0
323.455930317,3.439,23.1147414655,0
323.830924522,3.4396,23.1187742788,0
324.202925909,3.4398,23.1201185499,0
324.575925117,3.44,23.121462821,0
324.950925158,3.4401,23.1221349566,0
325.323946411,3.4404,23.1241513632,0
325.698926028,3.4408,23.1268399054,0
326.071924912,3.4412,23.1295284476,0
326.445953065,3.4415,23.1315448542,0
326.819923513,3.4418,23.1335612609,0
327.192940552,3.4422,23.1362498031,0
327.566923967,3.4426,23.1389383452,0
327.938928595,3.4531,23.2095125777,0
328.31092674,3.4564,23.2316930507,0
328.684918908,3.4571,23.2363979996,0
329.059102991,3.4556,23.2263159664,0
329.432925289,3.4558,23.2276602375,0
329.805927092,3.4555,23.2256438308,0
330.179922178,3.4551,23.2229552886,0
330.552928194,3.4549,23.2216110175,0
330.926945,3.4546,23.2195946109,0
331.300929713,3.4545,23.2189224753,0
331.673924707,3.4543,23.2175782043,0
332.045932577,3.454,23.2155617976,0
332.420925161,3.4537,23.213545391,0
332.792934652,3.4536,23.2128732554,0
333.167900005,3.4535,23.2122011199,0
333.541928806,3.4533,23.2108568488,0
333.912965112,3.4529,23.2081683066,0
334.288932826,3.4522,23.2034633578,0
334.661924578,3.4514,23.1980862734,0
335.035930687,3.4509,23.1947255957,0
335.408929571,3.4504,23.1913649179,0
335.781970275,3.4501,23.1893485113,0
336.156926875,3.4497,23.1866599691,0
336.531259432,3.4492,23.1832992914,0
336.901929091,3.4407,23.1261677698,0
337.275932282,3.4393,23.1167578722,0
337.646924823,3.4401,23.1221349566,0
338.021931672,3.4401,23.1221349566,0
338.395929675,3.4393,23.1167578722,0
338.770942683,3.4392,23.1160857366,0
339.143931518,3.4389,23.11406933,0
339.517927901,3.4383,23.1100365167,0
339.888935355,3.4373,23.1033151612,0
340.263925021,3.4364,23.0972659413,0
340.637927564,3.4356,23.0918888569,0
341.009929274,3.4352,23.0892003148,0
341.385938483,3.4348,23.0865117726,0
341.757927875,3.4343,23.0831510948,0
342.130927408,3.4337,23.0791182815,0
342.505931014,3.4331,23.0750854683,0
342.879927721,3.4328,23.0730690616,0
343.250937768,3.4325,23.071052655,0
343.626932065,3.4323,23.0697083839,0
344.00092391,3.432,23.0676919772,0
344.372928538,3.4318,23.0663477062,0
344.74692719,3.4318,23.0663477062,0
345.11992964,3.4317,23.0656755706,0
345.49192973,3.4304,23.0569378085,0
345.865927733,3.43,23.0542492663,0
346.23992671,3.4319,23.0670198417,0
346.612928836,3.4353,23.0898724503,0
346.985932583,3.4377,23.1060037034,0
347.360927113,3.4372,23.1026430257,0
347.734933221,3.4359,23.0939052636,0
348.106928448,3.4358,23.093233128,0
348.480940067,3.4369,23.1006266191,0
348.855929085,3.4372,23.1026430257,0
349.228912733,3.4377,23.1060037034,0
349.602004657,3.438,23.1080201101,0
349.974925415,3.4383,23.1100365167,0
350.34792981,3.4386,23.1120529234,0
350.721082355,3.4389,23.11406933,0
351.094927347,3.4393,23.1167578722,0
351.469931277,3.4396,23.1187742788,0
351.843929605,3.4396,23.1187742788,0
352.218442729,3.4396,23.1187742788,0
352.591929179,3.4397,23.1194464144,0
352.964931305,3.4397,23.1194464144,0
353.337921761,3.4397,23.1194464144,0
353.710930046,3.4397,23.1194464144,0
354.085932356,3.4397,23.1194464144,0
354.458928647,3.4398,23.1201185499,0
354.831993988,3.4398,23.1201185499,0
355.205929101,3.4398,23.1201185499,0
355.578929931,3.4401,23.1221349566,0
355.952931825,3.4402,23.1228070921,0
356.325933627,3.4403,23.1234792277,0
356.698946451,3.4403,23.1234792277,0
357.072931488,3.4403,23.1234792277,0
357.44591546,3.4405,23.1248234988,0
357.819977327,3.4406,23.1254956343,0
358.192930178,3.4406,23.1254956343,0
358.566940825,3.4406,23.1254956343,0
358.940929103,3.4405,23.1248234988,0
359.313963323,3.4405,23.1248234988,0
359.681943595,3.4405,23.1248234988,0
360.061935017,3.4405,23.1248234988,0
360.621970184,3.4404,23.1241513632,1
360.994944755,3.4404,23.1241513632,0
361.367937804,3.4405,23.1248234988,0
361.741933539,3.4405,23.1248234988,0
362.114934044,3.4405,23.1248234988,0
362.48992987,3.4405,23.1248234988,0
362.863022443,3.4402,23.1228070921,0
363.235932178,3.4401,23.1221349566,0
363.607930646,3.44,23.121462821,0
363.981928974,3.4398,23.1201185499,0
364.356933553,3.4395,23.1181021433,0
364.728930077,3.4392,23.1160857366,0
365.103935304,3.4389,23.11406933,0
365.474930439,3.4387,23.1127250589,0
365.84892974,3.4386,23.1120529234,0
366.223940154,3.4384,23.1107086523,0
366.597929405,3.4382,23.1093643812,0
366.971933568,3.438,23.1080201101,0
367.344941205,3.4378,23.106675839,0
367.716917306,3.4375,23.1046594323,0
368.090961018,3.4371,23.1019708901,0
368.464931791,3.4369,23.1006266191,0
368.837932297,3.4366,23.0986102124,0
369.212929095,3.4365,23.0979380769,0
369.585947755,3.4364,23.0972659413,0
369.957960811,3.4365,23.0979380769,0
370.331931584,3.4365,23.0979380769,0
370.704942463,3.4366,23.0986102124,0
371.079930509,3.4366,23.0986102124,0
371.453929809,3.4367,23.099282348,0
371.826935826,3.4367,23.099282348,0
372.199940546,3.4368,23.0999544835,0
372.570931466,3.4368,23.0999544835,0
372.946939379,3.4368,23.0999544835,0
373.320931872,3.4367,23.099282348,0
373.694932793,3.4366,23.0986102124,0
374.067931029,3.4364,23.0972659413,0
374.439935333,3.4363,23.0965938058,0
374.814932132,3.4362,23.0959216702,0
375.187932313,3.4362,23.0959216702,0
375.560931846,3.4361,23.0952495347,0
375.933940455,3.4358,23.093233128,0
376.307941701,3.4283,23.042822962,0
376.678936188,3.4283,23.042822962,0
377.053933635,3.4286,23.0448393686,0
377.426942569,3.4294,23.050216453,0
377.799936591,3.4301,23.0549214019,0
378.175401179,3.4306,23.0582820796,0
378.548933662,3.4309,23.0602984862,0
378.920931483,3.4313,23.0629870284,0
379.295935413,3.4318,23.0663477062,0
379.666940274,3.4322,23.0690362483,0
380.042931653,3.4326,23.0717247905,0
380.413932299,3.433,23.0744133327,0
380.789933404,3.4334,23.0771018749,0
381.162930992,3.4339,23.0804625526,0
381.536933534,3.4344,23.0838232304,0
381.910937373,3.4349,23.0871839081,0
382.282931627,3.4353,23.0898724503,0
382.65794042,3.4356,23.0918888569,0
383.031934858,3.4359,23.0939052636,0
383.405933186,3.4363,23.0965938058,0
383.778935637,3.4367,23.099282348,0
384.149941145,3.443,23.1416268874,0
384.523933314,3.4436,23.1456597007,0
384.898932058,3.4428,23.1402826163,0
385.269932704,3.4426,23.1389383452,0
385.641934738,3.4424,23.1375940741,0
386.018937556,3.4422,23.1362498031,0
386.390936997,3.4421,23.1355776675,0
386.764942457,3.4422,23.1362498031,0
387.13894662,3.4421,23.1355776675,0
387.512932305,3.442,23.134905532,0
387.883932951,3.4421,23.1355776675,0
388.258934288,3.4422,23.1362498031,0
388.632932292,3.4425,23.1382662097,0
389.006933213,3.4428,23.1402826163,0
389.380937376,3.4432,23.1429711585,0
389.75393464,3.4436,23.1456597007,0
390.126932876,3.4439,23.1476761074,0
390.501938752,3.4442,23.149692514,0
390.873933978,3.4444,23.1510367851,0
391.24792485,3.4448,23.1537253273,0
391.62193809,3.445,23.1550695984,0
391.996935862,3.4453,23.157086005,0
392.36794753,3.4531,23.2095125777,0
392.740936689,3.453,23.2088404421,0
393.114934368,3.4528,23.207496171,0
393.48594085,3.4522,23.2034633578,0
393.861935471,3.4516,23.1994305445,0
394.23593315,3.4511,23.1960698667,0
394.607934212,3.4507,23.1933813246,0
394.982944303,3.4502,23.1900206468,0
395.355934434,3.4497,23.1866599691,0
395.729936652,3.4492,23.1832992914,0
396.102935861,3.4487,23.1799386136,0
396.474908071,3.4482,23.1765779359,0
396.849937936,3.4478,23.1738893937,0
397.222937145,3.4472,23.1698565804,0
397.597926811,3.4466,23.1658237671,0
397.970934125,3.4462,23.1631352249,0
398.344938288,3.4458,23.1604466827,0
398.718013354,3.4454,23.1577581406,0
399.091934203,3.4451,23.1557417339,0
399.466925167,3.4449,23.1543974628,0
399.840934517,3.4449,23.1543974628,0
400.210934423,3.4458,23.1604466827,0
400.584933723,3.4486,23.1792664781,0
400.956937055,3.4507,23.1933813246,0
401.327985355,3.4515,23.1987584089,0
401.704938573,3.4529,23.2081683066,0
402.076935421,3.4538,23.2142175265,0
402.451938703,3.4538,23.2142175265,0
402.825933789,3.4531,23.2095125777,0
403.199945084,3.4526,23.2061519,0
403.571935772,3.452,23.2021190867,0
403.946935165,3.4513,23.1974141378,0
404.318949842,3.4507,23.1933813246,0
404.693933674,3.4504,23.1913649179,0
405.066934827,3.4501,23.1893485113,0
405.441937786,3.4499,23.1880042402,0
405.814939263,3.4497,23.1866599691,0
406.187936203,3.4494,23.1846435624,0
406.561908596,3.4493,23.1839714269,0
406.934943465,3.4495,23.185315698,0
407.307927437,3.4498,23.1873321046,0
407.682936879,3.45,23.1886763757,0
408.054937617,3.4503,23.1906927824,0
408.42893789,3.4506,23.192709189,0
408.801936126,3.4509,23.1947255957,0
409.176933897,3.4511,23.1960698667,0
409.551047957,3.4513,23.1974141378,0
409.924937361,3.4513,23.1974141378,0
410.297936569,3.4514,23.1980862734,0
410.670944207,3.4515,23.1987584089,0
411.04394147,3.4517,23.20010268,0
411.417937853,3.4519,23.2014469511,0
411.789941833,3.4521,23.2027912222,0
412.164947708,3.4521,23.2027912222,0
412.536936452,3.4523,23.2041354933,0
412.911935195,3.4525,23.2054797644,0
413.284941212,3.4527,23.2068240355,0
413.657930695,3.453,23.2088404421,0
414.029943428,3.4531,23.2095125777,0
414.40596139,3.4534,23.2115289843,0
414.77894212,3.4537,23.213545391,0
415.149935958,3.4538,23.2142175265,0
415.524937296,3.4538,23.2142175265,0
415.899937012,3.4538,23.2142175265,0
416.27493997,3.4537,23.213545391,0
416.647938206,3.4537,23.213545391,0
417.019945428,3.4537,23.213545391,0
417.393944728,3.4537,23.213545391,0
417.766934211,3.4538,23.2142175265,0
418.139938283,3.4538,23.2142175265,0
418.514946428,3.4538,23.2142175265,0
418.885928596,3.4538,23.2142175265,0
419.261945261,3.4538,23.2142175265,0
419.63593743,3.4538,23.2142175265,0
420.008940204,3.4538,23.2142175265,0
420.566934989,3.454,23.2155617976,1
420.942963974,3.4543,23.2175782043,0
421.316938637,3.4544,23.2182503398,0
421.688936781,3.4545,23.2189224753,0
422.061937286,3.4543,23.2175782043,0
422.434956918,3.4541,23.2162339332,0
422.808973076,3.4541,23.2162339332,0
423.184942735,3.454,23.2155617976,0
423.556938611,3.4537,23.213545391,0
423.930942774,3.4534,23.2115289843,0
424.30094268,3.4444,23.1510367851,0
424.674935821,3.4443,23.1503646495,0
425.047961612,3.4444,23.1510367851,0
425.422939933,3.4443,23.1503646495,0
425.79493905,3.4439,23.1476761074,0
426.169938442,3.4434,23.1443154296,0
426.54293992,3.4427,23.1396104808,0
426.916940193,3.4419,23.1342333964,0
427.291938612,3.4413,23.1302005831,0
427.664993255,3.4407,23.1261677698,0
428.038989962,3.4404,23.1241513632,0
428.411938923,3.4402,23.1228070921,0
428.784951423,3.4401,23.1221349566,0
429.156940167,3.44,23.121462821,0
429.531978784,3.44,23.121462821,0
429.905940804,3.4401,23.1221349566,0
430.278976645,3.4403,23.1234792277,0
430.650941723,3.4404,23.1241513632,0
431.027962371,3.4406,23.1254956343,0
431.397937315,3.4408,23.1268399054,0
431.772938652,3.4409,23.1275120409,0
432.147938368,3.4408,23.1268399054,0
432.520941143,3.4407,23.1261677698,0
432.89499912,3.4406,23.1254956343,0
433.2683157,3.4406,23.1254956343,0
433.640920383,3.4406,23.1254956343,0
434.015937929,3.4407,23.1261677698,0
434.388944269,3.4408,23.1268399054,0
434.76093982,3.441,23.1281841765,0
435.13593824,3.4413,23.1302005831,0
435.509937865,3.4416,23.1322169898,0
435.879938743,3.442,23.134905532,0
436.254172425,3.4514,23.1980862734,0
436.626951516,3.4521,23.2027912222,0
437.000937201,3.4509,23.1947255957,0
437.374941688,3.4493,23.1839714269,0
437.74700791,3.4495,23.185315698,0
438.12194117,3.4505,23.1920370535,0
438.495951817,3.4511,23.1960698667,0
438.868960751,3.4519,23.2014469511,0
439.241941481,3.4525,23.2054797644,0
439.615941106,3.4529,23.2081683066,0
439.988940639,3.4532,23.2101847132,0
440.363968883,3.4536,23.2128732554,0
440.734940353,3.454,23.2155617976,0
441.10994947,3.4544,23.2182503398,0
441.477941088,3.4548,23.220938882,0
441.858945245,3.4552,23.2236274242,0
442.230948576,3.4555,23.2256438308,0
442.604939772,3.4559,23.228332373,0
442.978980892,3.4562,23.2303487796,0
443.352940318,3.4566,23.2330373218,0
443.725945038,3.457,23.235725864,0
444.099965086,3.4574,23.2384144062,0
444.469943596,3.4578,23.2411029484,0
444.845940811,3.4582,23.2437914906,0
445.218126979,3.4675,23.3063000965,0
445.589942611,3.4674,23.3056279609,0
445.965941122,3.4665,23.299578741,0
446.339943016,3.4658,23.2948737922,0
446.710985157,3.4654,23.29218525,0
447.086940552,3.4644,23.2854638945,0
447.459942679,3.4627,23.2740375902,0
447.832947398,3.4614,23.2652998281,0
448.205940124,3.4604,23.2585784726,0
448.579946232,3.4601,23.256562066,0
448.953939373,3.46,23.2558899304,0
449.324941964,3.46,23.2558899304,0
449.699944922,3.4605,23.2592506082,0
450.0749401,3.4611,23.2632834215,0
450.449917448,3.4619,23.2686605058,0
450.821950604,3.463,23.2760539969,0
451.19593953,3.4642,23.2841196234,0
451.566969352,3.4655,23.2928573855,0
451.941929843,3.467,23.3029394187,0
452.317943591,3.4684,23.3123493164,0
452.687942849,3.4962,23.4992029985,0
453.061941176,3.5008,23.5301212337,0
453.433946777,3.5035,23.5482688934,0
453.808942927,3.5043,23.5536459778,0
454.182977563,3.5045,23.5549902489,0
454.555939491,3.5041,23.5523017067,0
454.928945184,3.5023,23.5402032669,0
455.302924709,3.5003,23.5267605559,0
455.676940867,3.4986,23.5153342516,0
456.050964157,3.4972,23.505924354,0
456.424941089,3.496,23.4978587274,0
456.797941594,3.4949,23.4904652364,0
457.170940803,3.494,23.4844160165,0
457.54495534,3.4934,23.4803832032,0
457.919955704,3.4928,23.4763503899,0
458.29094468,3.4923,23.4729897122,0
458.665949907,3.4918,23.4696290344,0
459.037946755,3.4912,23.4655962211,0
459.412988615,3.4906,23.4615634079,0
459.784941374,3.4901,23.4582027301,0
460.160942479,3.4893,23.4528256457,0
460.533943308,3.4885,23.4474485614,0
460.906947055,3.4876,23.4413993414,0
461.278969189,3.4675,23.3063000965,0
461.652942879,3.4643,23.284791759,0
462.02294311,3.4616,23.2666440992,0
462.397941853,3.4604,23.2585784726,0
462.77094398,3.459,23.249168575,0
463.145004226,3.4551,23.2229552886,0
463.519942024,3.4531,23.2095125777,0
463.892946419,3.4522,23.2034633578,0
464.266943775,3.4521,23.2027912222,0
464.641932145,3.4511,23.1960698667,0
465.012938302,3.4504,23.1913649179,0
465.388934544,3.4498,23.1873321046,0
465.760966079,3.4493,23.1839714269,0
466.133943243,3.4485,23.1785943425,0
466.507944489,3.4478,23.1738893937,0
466.881956108,3.4469,23.1678401738,0
467.254944619,3.4461,23.1624630894,0
467.62995017,3.4453,23.157086005,0
468.003945905,3.4446,23.1523810562,0
468.375938862,3.4439,23.1476761074,0
468.749948212,3.4434,23.1443154296,0
469.123947837,3.4432,23.1429711585,0
469.497935143,3.443,23.1416268874,0
469.869947875,3.443,23.1416268874,0
470.246000525,3.4431,23.142299023,0
470.618945271,3.443,23.1416268874,0
470.991942859,3.4428,23.1402826163,0
471.366954894,3.4425,23.1382662097,0
471.736946371,3.4377,23.1060037034,0
472.109925481,3.4377,23.1060037034,0
472.483943908,3.4367,23.099282348,0
472.859054169,3.4364,23.0972659413,0
473.230943065,3.4361,23.0952495347,0
473.604945608,3.4358,23.093233128,0
473.977944816,3.4358,23.093233128,0
474.35295361,3.436,23.0945773991,0
474.724948836,3.436,23.0945773991,0
475.097944479,3.4361,23.0952495347,0
475.472949707,3.4363,23.0965938058,0
475.846944793,3.4366,23.0986102124,0
476.2189478,3.4371,23.1019708901,0
476.593925472,3.4376,23.1053315679,0
476.966946076,3.4379,23.1073479745,0
477.342263164,3.4382,23.1093643812,0
477.714943056,3.4385,23.1113807878,0
478.087943238,3.4388,23.1133971945,0
478.462968564,3.4391,23.1154136011,0
478.836946469,3.4394,23.1174300077,0
479.208945586,3.4396,23.1187742788,0
479.580945675,3.4399,23.1207906855,0
479.955946688,3.4402,23.1228070921,0
480.327945481,3.4406,23.1254956343,0
480.700946635,3.4409,23.1275120409,0
481.076948712,3.4413,23.1302005831,0
481.448948801,3.4416,23.1322169898,0
481.823946573,3.4418,23.1335612609,0
482.197965324,3.4421,23.1355776675,0
482.569943045,3.4424,23.1375940741,0
482.944954432,3.4426,23.1389383452,0
483.315946973,3.4429,23.1409547519,0
483.689973181,3.4433,23.1436432941,0
484.064945666,3.4436,23.1456597007,0
484.437966919,3.4439,23.1476761074,0
484.809938156,3.4442,23.149692514,0
485.185947041,3.4444,23.1510367851,0
485.559953474,3.4446,23.1523810562,0
485.931946107,3.4447,23.1530531917,0
486.305949298,3.4447,23.1530531917,0
486.678946561,3.4447,23.1530531917,0
487.052949104,3.4447,23.1530531917,0
487.426949377,3.4448,23.1537253273,0
487.799948261,3.4449,23.1543974628,0
488.168948724,3.4452,23.1564138695,0
488.545947003,3.4455,23.1584302761,0
488.918945563,3.4511,23.1960698667,0
489.290924257,3.4525,23.2054797644,0
489.665948286,3.4538,23.2142175265,0
490.037997651,3.4537,23.213545391,0
490.412364246,3.4543,23.2175782043,0
490.783948414,3.4546,23.2195946109,0
491.158946834,3.455,23.2222831531,0
491.533953358,3.4553,23.2242995597,0
491.906946407,3.4556,23.2263159664,0
492.280946032,3.4556,23.2263159664,0
492.654298595,3.4557,23.2269881019,0
493.027951997,3.4558,23.2276602375,0
493.401947407,3.4559,23.228332373,0
493.774945319,3.4561,23.2296766441,0
494.146948326,3.4563,23.2310209152,0
494.522948458,3.4565,23.2323651863,0
494.896948407,3.4567,23.2337094574,0
495.269947292,3.4569,23.2350537285,0
495.64095118,3.4572,23.2370701351,0
496.015947654,3.4574,23.2384144062,0
496.389959598,3.4576,23.2397586773,0
496.761950286,3.4577,23.2404308129,0
497.13760225,3.4579,23.241775084,0
497.509949859,3.4583,23.2444636261,0
497.881983988,3.4629,23.2753818613,0
498.256944802,3.4628,23.2747097258,0
498.628947161,3.4639,23.2821032168,0
499.001570322,3.4647,23.2874803012,0
499.376945762,3.4646,23.2868081656,0
499.750003971,3.4647,23.2874803012,0
500.123985442,3.4649,23.2888245722,0
500.497973396,3.4652,23.2908409789,0
500.870947643,3.4657,23.2942016566,0
501.245945414,3.4662,23.2975623344,0
501.616942818,3.4664,23.2989066055,0
501.991949343,3.4667,23.3009230121,0
502.365946374,3.4669,23.3022672832,0
502.739950537,3.4671,23.3036115543,0
503.112947152,3.4671,23.3036115543,0
503.483925754,3.4672,23.3042836898,0
503.860948995,3.4673,23.3049558254,0
504.234947647,3.4674,23.3056279609,0
504.607975383,3.4675,23.3063000965,0
504.981950046,3.4677,23.3076443676,0
505.354948606,3.4678,23.3083165031,0
505.725948928,3.468,23.3096607742,0
506.101947764,3.4683,23.3116771809,0
506.474951187,3.4684,23.3123493164,0
506.848971559,3.4686,23.3136935875,0
507.222954002,3.4687,23.314365723,0
507.595958073,3.4687,23.314365723,0
507.969498985,3.4686,23.3136935875,0
508.342944264,3.4684,23.3123493164,0
508.716951993,3.4682,23.3110050453,0
509.088946247,3.4681,23.3103329098,0
509.462974399,3.468,23.3096607742,0
509.836952304,3.4678,23.3083165031,0
510.209924282,3.4678,23.3083165031,0
510.582958826,3.4677,23.3076443676,0
510.955940853,3.4676,23.306972232,0
511.331949414,3.4673,23.3049558254,0
511.702947791,3.467,23.3029394187,0
512.078948895,3.4667,23.3009230121,0
512.452234678,3.4663,23.2982344699,0
512.825951943,3.466,23.2962180633,0
513.195950552,3.4614,23.2652998281,0
513.569923594,3.4615,23.2659719636,0
513.944953135,3.4613,23.2646276926,0
514.31295772,3.461,23.2626112859,0
514.69095058,3.461,23.2626112859,0
515.064950529,3.4613,23.2646276926,0
515.437993502,3.4615,23.2659719636,0
515.811935746,3.4616,23.2666440992,0
516.183950424,3.4618,23.2679883703,0
516.555953431,3.462,23.2693326414,0
516.930981675,3.4623,23.271349048,0
517.304950827,3.4626,23.2733654547,0
517.678950776,3.4629,23.2753818613,0
518.051951281,3.4632,23.2773982679,0
518.426949701,3.4636,23.2800868101,0
518.799020137,3.4641,23.2834474879,0
519.174949274,3.4645,23.2861360301,0
519.54695066,3.4649,23.2888245722,0
519.921951673,3.4653,23.2915131144,0
520.294949261,3.4658,23.2948737922,0
520.667978294,3.4664,23.2989066055,0
521.038953654,3.4782,23.3782186,0
521.413957585,3.4786,23.3809071422,0
521.786950634,3.4788,23.3822514133,0
522.161091277,3.4791,23.3842678199,0
522.53193502,3.4793,23.385612091,0
